-0.0312005,-9.00295e-05,0.398695,0.0178197,-0.00505961,0.000145398,0.999828,-0.0124192,0.657883,-1.3953,-0.0346128,0.583687,-1.29396,-0.0348313,0.584297,-1.29493,-0.0525238,0.64209,-1.38724,-0.046551,2.40774,1.57006,0.818592,-0.0439378,-0.0312227,-0.17292,0.0034007,0.110096,0.18481,-0.0514266,0.00187964,-0.146808,0.101813,-0.51125,-0.18418,-0.741287,0.792918,-0.184318,-0.738827,0.788513,-0.340811,-0.0797064,-0.402222,0.0519118,0.289676,-0.0212926,0.215332,0.0110014,-0.192901
-0.0347939,-0.000101199,0.400575,0.0196913,-0.00558815,0.000170492,0.99979,-0.0153554,0.659919,-1.40553,-0.0382683,0.56885,-1.2781,-0.0384957,0.569509,-1.27917,-0.0593402,0.640496,-1.39528,-0.045512,2.41353,1.56964,0.822898,-0.0437177,-0.0350808,-0.162304,0.00344478,0.0997841,0.117618,-0.0336406,0.00138223,-0.102069,0.118906,-0.56241,-0.116978,-0.703093,0.7369,-0.117187,-0.700374,0.732298,-0.273143,-0.0541464,-0.466123,0.0910656,0.229116,-0.0123601,0.190125,0.0722695,-0.129781
-0.0381751,-0.000110344,0.402258,0.0208904,-0.00593827,0.000190139,0.999764,-0.0173967,0.662298,-1.41678,-0.0405811,0.554777,-1.26337,-0.0408177,0.555491,-1.26452,-0.0648032,0.639413,-1.4046,-0.04369,2.41811,1.56939,0.826701,-0.0422723,-0.0376764,-0.151724,0.00332134,0.0901628,0.0597804,-0.0183497,0.000834719,-0.0609249,0.12214,-0.582498,-0.0591249,-0.664138,0.682614,-0.0594162,-0.661123,0.677778,-0.212572,-0.0391234,-0.504272,0.11609,0.174207,-0.00631955,0.15677,0.109843,-0.070736
-0.041344,-0.000117853,0.40376,0.0215105,-0.00613497,0.00020384,0.99975,-0.0186152,0.664741,-1.42843,-0.0417381,0.541484,-1.24972,-0.0419844,0.542258,-1.25097,-0.0690547,0.638631,-1.41469,-0.0413676,2.4216,1.56926,0.829836,-0.0400755,-0.0390911,-0.141159,0.00308467,0.0811622,0.0121379,-0.00575742,0.000325749,-0.0262061,0.115745,-0.578394,-0.0114701,-0.623915,0.62976,-0.0118376,-0.620632,0.624713,-0.16046,-0.031902,-0.521381,0.130233,0.127194,-0.00300776,0.122329,0.128964,-0.0203354
-0.0443006,-0.000124086,0.405093,0.0216537,-0.00620529,0.000212,0.999746,-0.0191393,0.667056,-1.43999,-0.0419432,0.528996,-1.23712,-0.0421998,0.529836,-1.23849,-0.072264,0.637993,-1.42512,-0.0387624,2.42414,1.5692,0.832283,-0.0374962,-0.0394978,-0.130608,0.00277981,0.07273,-0.0256627,0.00423911,-9.67011e-05,0.00135309,0.102964,-0.556159,0.0263353,-0.582349,0.578162,0.025908,-0.578855,0.57296,-0.116859,-0.0305716,-0.521545,0.13551,0.08833,-0.00183688,0.091452,0.134929,0.0197027
-0.0470447,-0.000129345,0.406268,0.0214182,-0.00617522,0.000215514,0.999752,-0.0191123,0.669115,-1.45112,-0.0413935,0.51734,-1.22557,-0.0416606,0.51825,-1.22703,-0.0746013,0.637381,-1.43555,-0.0360518,2.42591,1.56917,0.834112,-0.0347976,-0.0391037,-0.120087,0.00244189,0.0648277,-0.0543981,0.0118482,-0.000413357,0.0220504,0.086241,-0.52093,0.0550659,-0.539583,0.527756,0.0545995,-0.535948,0.522464,-0.0811527,-0.0337668,-0.508246,0.133605,0.0569707,-0.00240104,0.0663945,0.132087,0.0494563
-0.049577,-0.000133876,0.407297,0.0208946,-0.00606867,0.000215476,0.999763,-0.0186713,0.67084,-1.46154,-0.0402704,0.506539,-1.21502,-0.0405479,0.507522,-1.21659,-0.0762244,0.636706,-1.44571,-0.0333794,2.42705,1.56912,0.83544,-0.0321559,-0.0381146,-0.109626,0.00209688,0.0574235,-0.0749099,0.0172915,-0.000622944,0.036601,0.0673744,-0.476876,0.0755636,-0.495837,0.47854,0.0750789,-0.49213,0.473223,-0.0524822,-0.0404805,-0.484379,0.126179,0.0321245,-0.00452153,0.0476439,0.123656,0.0698934
-0.0518986,-0.000137874,0.408188,0.0201653,-0.00590734,0.000212997,0.999779,-0.0179393,0.672188,-1.47107,-0.0387385,0.496614,-1.20545,-0.039026,0.497671,-1.20713,-0.0772741,0.635896,-1.4554,-0.0308556,2.42769,1.56903,0.836393,-0.0296828,-0.0367167,-0.0992547,0.00176304,0.0504865,-0.0879844,0.0207741,-0.000734737,0.0458199,0.0476363,-0.427216,0.0886156,-0.451334,0.430531,0.0881315,-0.447613,0.425246,-0.0299693,-0.0499551,-0.452291,0.114871,0.0127074,-0.00812348,0.0346311,0.111908,0.0822627
-0.0540113,-0.000141489,0.408951,0.0193044,-0.00571086,0.000209093,0.999797,-0.0170229,0.67314,-1.47962,-0.0369468,0.48758,-1.19685,-0.0372434,0.488711,-1.19864,-0.0778735,0.634897,-1.46445,-0.0285581,2.42794,1.56886,0.837085,-0.0274446,-0.0350714,-0.0889996,0.00145229,0.0439845,-0.0943399,0.0224823,-0.000763707,0.0504804,0.0278618,-0.374285,0.0949415,-0.406271,0.383741,0.0944739,-0.402586,0.378532,-0.0128066,-0.0616228,-0.413825,0.101197,-0.00233238,-0.0131249,0.0263022,0.0984205,0.0877691
-0.0559178,-0.000144831,0.409593,0.0183791,-0.00549699,0.000204635,0.999816,-0.0160133,0.673698,-1.4871,-0.0350297,0.479446,-1.18918,-0.0353344,0.480652,-1.19108,-0.0781297,0.633665,-1.47272,-0.026534,2.4279,1.5686,0.837611,-0.0254762,-0.033316,-0.0788814,0.00117157,0.0378825,-0.0946532,0.0225918,-0.00072725,0.0512671,0.00851933,-0.319609,0.0952202,-0.360816,0.33816,0.0947811,-0.357202,0.333061,-0.000273362,-0.0750754,-0.370361,0.0864428,-0.0139489,-0.0193856,0.0214943,0.084288,0.087454
-0.0576209,-0.000147976,0.410122,0.0174499,-0.00528175,0.000200318,0.999834,-0.014988,0.673868,-1.4935,-0.0331082,0.472223,-1.18242,-0.0334197,0.473501,-1.18442,-0.0781352,0.632163,-1.48013,-0.0248051,2.42762,1.56821,0.838041,-0.0237905,-0.031567,-0.0689145,0.000923932,0.032144,-0.0895926,0.0212761,-0.000642853,0.048772,-0.0102314,-0.264009,0.0901215,-0.315114,0.29376,0.0897194,-0.311596,0.288792,0.00827929,-0.0900456,-0.322869,0.0715883,-0.0229627,-0.0267062,0.0191436,0.0702479,0.0821938
