49.9999,7.83623e-05,0.000179329
49.9999,6.37941e-05,0.000171277
49.9999,4.7814e-05,0.000162565
49.9999,3.04828e-05,0.000153169
49.9999,1.18794e-05,0.00014306
50,-7.895e-06,0.000132212
50,-2.87115e-05,0.000120591
50,-5.04085e-05,0.000108163
50,-7.27862e-05,9.48867e-05
50,-9.5602e-05,8.07202e-05
50,-0.000118566,6.56184e-05
50,-0.000141338,4.95378e-05
50.0001,-0.000163526,3.24406e-05
50.0001,-0.000184678,1.42992e-05
50.0001,-0.000204274,-4.89582e-06
50.0001,-0.000221708,-2.51194e-05
50.0001,-0.000236256,-4.62736e-05
50.0002,-0.000247049,-6.81035e-05
50.0002,-0.00025309,-9.00398e-05
50.0002,-0.000253419,-0.000110954
50.0003,-0.000247608,-0.00012886
50.0003,-0.000236613,-0.000140663
50,-0.000106777,-4.06392e-05
50,-7.97519e-05,-1.04131e-05
50,-5.9912e-05,9.90224e-06
50,-4.5552e-05,3.26076e-05
49.9999,-3.65973e-05,7.97503e-05
49.9999,-6.01154e-05,0.00017314
49.9999,-5.78902e-05,0.000185108
49.9999,-5.80624e-05,0.000193891
49.9999,-5.91266e-05,0.000199668
49.9999,-6.06172e-05,0.000203306
49.9999,-6.22957e-05,0.000205506
49.9999,-6.39762e-05,0.000206709
49.9999,-6.54861e-05,0.000207175
49.9999,-6.66667e-05,0.000207062
49.9999,-6.7381e-05,0.000206482
49.9999,-6.75196e-05,0.000205521
49.9999,-6.70028e-05,0.000204248
49.9999,-6.57803e-05,0.00020272
49.9999,-6.38277e-05,0.000200979
49.9999,-6.11431e-05,0.000199055
49.9999,-5.7743e-05,0.000196967
49.9999,-5.36583e-05,0.000194729
49.9999,-4.8931e-05,0.000192348
49.9999,-4.36117e-05,0.000189831
49.9999,-3.77572e-05,0.000187183
49.9999,-3.14296e-05,0.000184407
49.9999,-2.46949e-05,0.00018151
49.9999,-1.76233e-05,0.000178496
49.9999,-1.0289e-05,0.000175371
49.9999,-2.77007e-06,0.00017214
49.9999,4.85065e-06,0.000168808
49.9999,1.24861e-05,0.000165378
49.9999,2.00448e-05,0.000161854
49.9999,2.74319e-05,0.000158238
49.9999,3.45498e-05,0.000154536
49.9999,4.12996e-05,0.000150753
49.9999,4.75815e-05,0.000146901
49.9999,5.32943e-05,0.000142994
50,5.83323e-05,0.000139038
50,6.258e-05,0.00013502
50,6.59073e-05,0.000130871
50,6.81732e-05,0.000126448
50,6.92555e-05,0.000121547
50,6.91206e-05,0.000116077
50,6.80462e-05,0.000110692
49.9999,4.33311e-05,6.46284e-05
49.9999,3.97215e-05,6.81248e-05
49.9999,3.82991e-05,7.63358e-05
49.9999,3.88914e-05,9.13491e-05
49.9998,4.74791e-05,0.000128867
49.9999,7.52112e-05,0.000214925
49.9999,7.24264e-05,0.000216732
49.9999,7.01163e-05,0.000217224
49.9999,6.76222e-05,0.000216302
49.9999,6.48741e-05,0.000214474
49.9999,6.18714e-05,0.000212165
49.9999,5.86168e-05,0.000209617
49.9999,5.51101e-05,0.000206942
49.9999,5.13555e-05,0.000204189
49.9999,4.73674e-05,0.000201382
49.9999,4.31718e-05,0.000198545
49.9999,3.88045e-05,0.000195702
49.9999,3.43081e-05,0.000192876
49.9999,2.97288e-05,0.000190091
49.9999,2.5115e-05,0.000187364
49.9999,2.0515e-05,0.000184709
49.9999,1.5977e-05,0.000182137
49.9999,1.15488e-05,0.000179656
49.9999,7.2779e-06,0.000177274
49.9999,3.21159e-06,0.000174998
49.9999,-6.0253e-07,0.000172836
49.9999,-4.11664e-06,0.000170794
49.9999,-7.28277e-06,0.000168882
49.9999,-1.00532e-05,0.000167107
49.9999,-1.23815e-05,0.000165477
49.9999,-1.4223e-05,0.000164
49.9999,-1.55371e-05,0.000162683
49.9999,-1.62883e-05,0.000161534
49.9999,-1.64481e-05,0.000160563
49.9999,-1.59972e-05,0.00015978
49.9999,-1.49266e-05,0.00015919
49.9999,-1.32395e-05,0.000158785
49.9999,-1.09528e-05,0.000158517
49.9999,-8.09675e-06,0.000158272
49.9999,-4.70936e-06,0.000157849
49.9999,-8.11146e-07,0.000157017
49.9999,3.67457e-06,0.000155739
