time: 2.070;  p: 0.000 1.428 0.200;  v: 0.000 1.380 0.000
time: 2.071;  p: 0.000 1.429 0.200;  v: 0.000 1.381 0.000
time: 2.072;  p: 0.000 1.430 0.200;  v: 0.000 1.381 0.000
time: 2.073;  p: 0.000 1.432 0.200;  v: 0.000 1.382 0.000
time: 2.074;  p: 0.000 1.433 0.200;  v: 0.000 1.383 0.000
time: 2.075;  p: 0.000 1.435 0.200;  v: 0.000 1.383 0.000
time: 2.076;  p: 0.000 1.436 0.200;  v: 0.000 1.384 0.000
time: 2.077;  p: 0.000 1.437 0.200;  v: 0.000 1.385 0.000
time: 2.078;  p: 0.000 1.439 0.200;  v: 0.000 1.385 0.000
time: 2.079;  p: 0.000 1.440 0.200;  v: 0.000 1.386 0.000
time: 2.080;  p: 0.000 1.441 0.200;  v: 0.000 1.387 0.000
time: 2.081;  p: 0.000 1.443 0.200;  v: 0.000 1.387 0.000
time: 2.082;  p: 0.000 1.444 0.200;  v: 0.000 1.388 0.000
time: 2.083;  p: 0.000 1.446 0.200;  v: 0.000 1.389 0.000
time: 2.084;  p: 0.000 1.447 0.200;  v: 0.000 1.389 0.000
time: 2.085;  p: 0.000 1.448 0.200;  v: 0.000 1.390 0.000
time: 2.086;  p: 0.000 1.450 0.200;  v: 0.000 1.391 0.000
time: 2.087;  p: 0.000 1.451 0.200;  v: 0.000 1.391 0.000
time: 2.088;  p: 0.000 1.453 0.200;  v: 0.000 1.392 0.000
time: 2.089;  p: 0.000 1.454 0.200;  v: 0.000 1.393 0.000
time: 2.090;  p: 0.000 1.455 0.200;  v: 0.000 1.393 0.000
time: 2.091;  p: 0.000 1.457 0.200;  v: 0.000 1.394 0.000
time: 2.092;  p: 0.000 1.458 0.200;  v: 0.000 1.395 0.000
time: 2.093;  p: 0.000 1.460 0.200;  v: 0.000 1.395 0.000
time: 2.094;  p: 0.000 1.461 0.200;  v: 0.000 1.396 0.000
time: 2.095;  p: 0.000 1.462 0.200;  v: 0.000 1.397 0.000
time: 2.096;  p: 0.000 1.464 0.200;  v: 0.000 1.397 0.000
time: 2.097;  p: 0.000 1.465 0.200;  v: 0.000 1.398 0.000
time: 2.098;  p: 0.000 1.467 0.200;  v: 0.000 1.399 0.000
time: 2.099;  p: 0.000 1.468 0.200;  v: 0.000 1.399 0.000
time: 2.100;  p: 0.000 1.469 0.200;  v: 0.000 1.400 0.000
time: 2.101;  p: 0.000 1.471 0.200;  v: 0.000 1.401 0.000
time: 2.102;  p: 0.000 1.472 0.200;  v: 0.000 1.401 0.000
time: 2.103;  p: 0.000 1.474 0.200;  v: 0.000 1.402 0.000
time: 2.104;  p: 0.000 1.475 0.200;  v: 0.000 1.403 0.000
time: 2.105;  p: 0.000 1.476 0.200;  v: 0.000 1.403 0.000
time: 2.106;  p: 0.000 1.478 0.200;  v: 0.000 1.404 0.000
time: 2.107;  p: 0.000 1.479 0.200;  v: 0.000 1.405 0.000
time: 2.108;  p: 0.000 1.481 0.200;  v: 0.000 1.405 0.000
time: 2.109;  p: 0.000 1.482 0.200;  v: 0.000 1.406 0.000
time: 2.110;  p: 0.000 1.483 0.200;  v: 0.000 1.407 0.000
time: 2.111;  p: 0.000 1.485 0.200;  v: 0.000 1.407 0.000
time: 2.112;  p: 0.000 1.486 0.200;  v: 0.000 1.408 0.000
time: 2.113;  p: 0.000 1.488 0.200;  v: 0.000 1.409 0.000
time: 2.114;  p: 0.000 1.489 0.200;  v: 0.000 1.409 0.000
time: 2.115;  p: 0.000 1.490 0.200;  v: 0.000 1.410 0.000
time: 2.116;  p: 0.000 1.492 0.200;  v: 0.000 1.411 0.000
time: 2.117;  p: 0.000 1.493 0.200;  v: 0.000 1.411 0.000
time: 2.118;  p: 0.000 1.495 0.200;  v: 0.000 1.412 0.000
time: 2.119;  p: 0.000 1.496 0.200;  v: 0.000 1.413 0.000
time: 2.120;  p: 0.000 1.497 0.200;  v: 0.000 1.413 0.000
time: 2.121;  p: 0.000 1.499 0.200;  v: 0.000 1.414 0.000
time: 2.122;  p: 0.000 1.500 0.200;  v: 0.000 1.415 0.000
time: 2.123;  p: 0.000 1.502 0.200;  v: 0.000 1.415 0.000
time: 2.124;  p: 0.000 1.503 0.200;  v: 0.000 1.416 0.000
time: 2.125;  p: 0.000 1.504 0.200;  v: 0.000 1.417 0.000
time: 2.126;  p: 0.000 1.506 0.200;  v: 0.000 1.417 0.000
time: 2.127;  p: 0.000 1.507 0.200;  v: 0.000 1.418 0.000
time: 2.128;  p: 0.000 1.509 0.200;  v: 0.000 1.419 0.000
time: 2.129;  p: 0.000 1.510 0.200;  v: 0.000 1.419 0.000
time: 2.130;  p: 0.000 1.512 0.200;  v: 0.000 1.420 0.000
time: 2.131;  p: 0.000 1.513 0.200;  v: 0.000 1.421 0.000
time: 2.132;  p: 0.000 1.514 0.200;  v: 0.000 1.421 0.000
time: 2.133;  p: 0.000 1.516 0.200;  v: 0.000 1.422 0.000
time: 2.134;  p: 0.000 1.517 0.200;  v: 0.000 1.423 0.000
time: 2.135;  p: 0.000 1.519 0.200;  v: 0.000 1.423 0.000
time: 2.136;  p: 0.000 1.520 0.200;  v: 0.000 1.424 0.000
time: 2.137;  p: 0.000 1.522 0.200;  v: 0.000 1.425 0.000
time: 2.138;  p: 0.000 1.523 0.200;  v: 0.000 1.425 0.000
time: 2.139;  p: 0.000 1.524 0.200;  v: 0.000 1.426 0.000
time: 2.140;  p: 0.000 1.526 0.200;  v: 0.000 1.427 0.000
time: 2.141;  p: 0.000 1.527 0.200;  v: 0.000 1.427 0.000
time: 2.142;  p: 0.000 1.529 0.200;  v: 0.000 1.428 0.000
time: 2.143;  p: 0.000 1.530 0.200;  v: 0.000 1.429 0.000
time: 2.144;  p: 0.000 1.532 0.200;  v: 0.000 1.429 0.000
time: 2.145;  p: 0.000 1.533 0.200;  v: 0.000 1.430 0.000
time: 2.146;  p: 0.000 1.534 0.200;  v: 0.000 1.431 0.000
time: 2.147;  p: 0.000 1.536 0.200;  v: 0.000 1.431 0.000
time: 2.148;  p: 0.000 1.537 0.200;  v: 0.000 1.432 0.000
time: 2.149;  p: 0.000 1.539 0.200;  v: 0.000 1.433 0.000
time: 2.150;  p: 0.000 1.540 0.200;  v: 0.000 1.433 0.000
time: 2.151;  p: 0.000 1.542 0.200;  v: 0.000 1.434 0.000
time: 2.152;  p: 0.000 1.543 0.200;  v: 0.000 1.435 0.000
time: 2.153;  p: 0.000 1.544 0.200;  v: 0.000 1.435 0.000
time: 2.154;  p: 0.000 1.546 0.200;  v: 0.000 1.436 0.000
time: 2.155;  p: 0.000 1.547 0.200;  v: 0.000 1.437 0.000
time: 2.156;  p: 0.000 1.549 0.200;  v: 0.000 1.437 0.000
time: 2.157;  p: 0.000 1.550 0.200;  v: 0.000 1.438 0.000
time: 2.158;  p: 0.000 1.552 0.200;  v: 0.000 1.439 0.000
time: 2.159;  p: 0.000 1.553 0.200;  v: 0.000 1.439 0.000
time: 2.160;  p: 0.000 1.554 0.200;  v: 0.000 1.440 0.000
time: 2.161;  p: 0.000 1.556 0.200;  v: 0.000 1.441 0.000
time: 2.162;  p: 0.000 1.557 0.200;  v: 0.000 1.441 0.000
time: 2.163;  p: 0.000 1.559 0.200;  v: 0.000 1.442 0.000
time: 2.164;  p: 0.000 1.560 0.200;  v: 0.000 1.443 0.000
time: 2.165;  p: 0.000 1.562 0.200;  v: 0.000 1.443 0.000
time: 2.166;  p: 0.000 1.563 0.200;  v: 0.000 1.444 0.000
time: 2.167;  p: 0.000 1.565 0.200;  v: 0.000 1.445 0.000
time: 2.168;  p: 0.000 1.566 0.200;  v: 0.000 1.445 0.000
time: 2.169;  p: 0.000 1.567 0.200;  v: 0.000 1.446 0.000
time: 2.170;  p: 0.000 1.569 0.200;  v: 0.000 1.447 0.000
time: 2.171;  p: 0.000 1.570 0.200;  v: 0.000 1.447 0.000
time: 2.172;  p: 0.000 1.572 0.200;  v: 0.000 1.448 0.000
time: 2.173;  p: 0.000 1.573 0.200;  v: 0.000 1.449 0.000
time: 2.174;  p: 0.000 1.575 0.200;  v: 0.000 1.449 0.000
time: 2.175;  p: 0.000 1.576 0.200;  v: 0.000 1.450 0.000
time: 2.176;  p: 0.000 1.578 0.200;  v: 0.000 1.451 0.000
time: 2.177;  p: 0.000 1.579 0.200;  v: 0.000 1.451 0.000
time: 2.178;  p: 0.000 1.581 0.200;  v: 0.000 1.452 0.000
time: 2.179;  p: 0.000 1.582 0.200;  v: 0.000 1.453 0.000
time: 2.180;  p: 0.000 1.583 0.200;  v: 0.000 1.453 0.000
time: 2.181;  p: 0.000 1.585 0.200;  v: 0.000 1.454 0.000
time: 2.182;  p: 0.000 1.586 0.200;  v: 0.000 1.455 0.000
time: 2.183;  p: 0.000 1.588 0.200;  v: 0.000 1.455 0.000
time: 2.184;  p: 0.000 1.589 0.200;  v: 0.000 1.456 0.000
time: 2.185;  p: 0.000 1.591 0.200;  v: 0.000 1.457 0.000
time: 2.186;  p: 0.000 1.592 0.200;  v: 0.000 1.457 0.000
time: 2.187;  p: 0.000 1.594 0.200;  v: 0.000 1.458 0.000
time: 2.188;  p: 0.000 1.595 0.200;  v: 0.000 1.459 0.000
time: 2.189;  p: 0.000 1.597 0.200;  v: 0.000 1.459 0.000
time: 2.190;  p: 0.000 1.598 0.200;  v: 0.000 1.460 0.000
time: 2.191;  p: 0.000 1.599 0.200;  v: 0.000 1.461 0.000
time: 2.192;  p: 0.000 1.601 0.200;  v: 0.000 1.461 0.000
time: 2.193;  p: 0.000 1.602 0.200;  v: 0.000 1.462 0.000
time: 2.194;  p: 0.000 1.604 0.200;  v: 0.000 1.463 0.000
time: 2.195;  p: 0.000 1.605 0.200;  v: 0.000 1.463 0.000
time: 2.196;  p: 0.000 1.607 0.200;  v: 0.000 1.464 0.000
time: 2.197;  p: 0.000 1.608 0.200;  v: 0.000 1.465 0.000
time: 2.198;  p: 0.000 1.610 0.200;  v: 0.000 1.465 0.000
time: 2.199;  p: 0.000 1.611 0.200;  v: 0.000 1.466 0.000
time: 2.200;  p: 0.000 1.613 0.200;  v: 0.000 1.467 0.000
time: 2.201;  p: 0.000 1.614 0.200;  v: 0.000 1.467 0.000
time: 2.202;  p: 0.000 1.616 0.200;  v: 0.000 1.468 0.000
time: 2.203;  p: 0.000 1.617 0.200;  v: 0.000 1.469 0.000
time: 2.204;  p: 0.000 1.618 0.200;  v: 0.000 1.469 0.000
time: 2.205;  p: 0.000 1.620 0.200;  v: 0.000 1.470 0.000
time: 2.206;  p: 0.000 1.621 0.200;  v: 0.000 1.471 0.000
time: 2.207;  p: 0.000 1.623 0.200;  v: 0.000 1.471 0.000
time: 2.208;  p: 0.000 1.624 0.200;  v: 0.000 1.472 0.000
time: 2.209;  p: 0.000 1.626 0.200;  v: 0.000 1.473 0.000
time: 2.210;  p: 0.000 1.627 0.200;  v: 0.000 1.473 0.000
time: 2.211;  p: 0.000 1.629 0.200;  v: 0.000 1.474 0.000
time: 2.212;  p: 0.000 1.630 0.200;  v: 0.000 1.475 0.000
time: 2.213;  p: 0.000 1.632 0.200;  v: 0.000 1.475 0.000
time: 2.214;  p: 0.000 1.633 0.200;  v: 0.000 1.476 0.000
time: 2.215;  p: 0.000 1.635 0.200;  v: 0.000 1.477 0.000
time: 2.216;  p: 0.000 1.636 0.200;  v: 0.000 1.477 0.000
time: 2.217;  p: 0.000 1.638 0.200;  v: 0.000 1.478 0.000
time: 2.218;  p: 0.000 1.639 0.200;  v: 0.000 1.479 0.000
time: 2.219;  p: 0.000 1.641 0.200;  v: 0.000 1.479 0.000
time: 2.220;  p: 0.000 1.642 0.200;  v: 0.000 1.480 0.000
time: 2.221;  p: 0.000 1.644 0.200;  v: 0.000 1.481 0.000
time: 2.222;  p: 0.000 1.645 0.200;  v: 0.000 1.481 0.000
time: 2.223;  p: 0.000 1.647 0.200;  v: 0.000 1.482 0.000
time: 2.224;  p: 0.000 1.648 0.200;  v: 0.000 1.483 0.000
time: 2.225;  p: 0.000 1.649 0.200;  v: 0.000 1.483 0.000
time: 2.226;  p: 0.000 1.651 0.200;  v: 0.000 1.484 0.000
time: 2.227;  p: 0.000 1.652 0.200;  v: 0.000 1.485 0.000
time: 2.228;  p: 0.000 1.654 0.200;  v: 0.000 1.485 0.000
time: 2.229;  p: 0.000 1.655 0.200;  v: 0.000 1.486 0.000
time: 2.230;  p: 0.000 1.657 0.200;  v: 0.000 1.487 0.000
time: 2.231;  p: 0.000 1.658 0.200;  v: 0.000 1.487 0.000
time: 2.232;  p: 0.000 1.660 0.200;  v: 0.000 1.488 0.000
time: 2.233;  p: 0.000 1.661 0.200;  v: 0.000 1.489 0.000
time: 2.234;  p: 0.000 1.663 0.200;  v: 0.000 1.489 0.000
time: 2.235;  p: 0.000 1.664 0.200;  v: 0.000 1.490 0.000
time: 2.236;  p: 0.000 1.666 0.200;  v: 0.000 1.491 0.000
time: 2.237;  p: 0.000 1.667 0.200;  v: 0.000 1.491 0.000
time: 2.238;  p: 0.000 1.669 0.200;  v: 0.000 1.492 0.000
time: 2.239;  p: 0.000 1.670 0.200;  v: 0.000 1.493 0.000
time: 2.240;  p: 0.000 1.672 0.200;  v: 0.000 1.493 0.000
time: 2.241;  p: 0.000 1.673 0.200;  v: 0.000 1.494 0.000
time: 2.242;  p: 0.000 1.675 0.200;  v: 0.000 1.495 0.000
time: 2.243;  p: 0.000 1.676 0.200;  v: 0.000 1.495 0.000
time: 2.244;  p: 0.000 1.678 0.200;  v: 0.000 1.496 0.000
time: 2.245;  p: 0.000 1.679 0.200;  v: 0.000 1.497 0.000
time: 2.246;  p: 0.000 1.681 0.200;  v: 0.000 1.497 0.000
time: 2.247;  p: 0.000 1.682 0.200;  v: 0.000 1.498 0.000
time: 2.248;  p: 0.000 1.684 0.200;  v: 0.000 1.499 0.000
time: 2.249;  p: 0.000 1.685 0.200;  v: 0.000 1.499 0.000
time: 2.250;  p: 0.000 1.687 0.200;  v: 0.000 1.500 0.000
time: 2.251;  p: 0.000 1.688 0.200;  v: 0.000 1.501 0.000
time: 2.252;  p: 0.000 1.690 0.200;  v: 0.000 1.501 0.000
time: 2.253;  p: 0.000 1.691 0.200;  v: 0.000 1.502 0.000
time: 2.254;  p: 0.000 1.693 0.200;  v: 0.000 1.503 0.000
time: 2.255;  p: 0.000 1.694 0.200;  v: 0.000 1.503 0.000
time: 2.256;  p: 0.000 1.696 0.200;  v: 0.000 1.504 0.000
time: 2.257;  p: 0.000 1.697 0.200;  v: 0.000 1.505 0.000
time: 2.258;  p: 0.000 1.699 0.200;  v: 0.000 1.505 0.000
time: 2.259;  p: 0.000 1.700 0.200;  v: 0.000 1.506 0.000
time: 2.260;  p: 0.000 1.702 0.200;  v: 0.000 1.507 0.000
time: 2.261;  p: 0.000 1.703 0.200;  v: 0.000 1.507 0.000
time: 2.262;  p: 0.000 1.705 0.200;  v: 0.000 1.508 0.000
time: 2.263;  p: 0.000 1.706 0.200;  v: 0.000 1.509 0.000
time: 2.264;  p: 0.000 1.708 0.200;  v: 0.000 1.509 0.000
time: 2.265;  p: 0.000 1.709 0.200;  v: 0.000 1.510 0.000
time: 2.266;  p: 0.000 1.711 0.200;  v: 0.000 1.511 0.000
time: 2.267;  p: 0.000 1.712 0.200;  v: 0.000 1.511 0.000
time: 2.268;  p: 0.000 1.714 0.200;  v: 0.000 1.512 0.000
time: 2.269;  p: 0.000 1.715 0.200;  v: 0.000 1.513 0.000
time: 2.270;  p: 0.000 1.717 0.200;  v: 0.000 1.513 0.000
time: 2.271;  p: 0.000 1.718 0.200;  v: 0.000 1.514 0.000
time: 2.272;  p: 0.000 1.720 0.200;  v: 0.000 1.515 0.000
time: 2.273;  p: 0.000 1.721 0.200;  v: 0.000 1.515 0.000
time: 2.274;  p: 0.000 1.723 0.200;  v: 0.000 1.516 0.000
time: 2.275;  p: 0.000 1.724 0.200;  v: 0.000 1.517 0.000
time: 2.276;  p: 0.000 1.726 0.200;  v: 0.000 1.517 0.000
time: 2.277;  p: 0.000 1.727 0.200;  v: 0.000 1.518 0.000
time: 2.278;  p: 0.000 1.729 0.200;  v: 0.000 1.519 0.000
time: 2.279;  p: 0.000 1.731 0.200;  v: 0.000 1.519 0.000
time: 2.280;  p: 0.000 1.732 0.200;  v: 0.000 1.520 0.000
time: 2.281;  p: 0.000 1.734 0.200;  v: 0.000 1.521 0.000
time: 2.282;  p: 0.000 1.735 0.200;  v: 0.000 1.521 0.000
time: 2.283;  p: 0.000 1.737 0.200;  v: 0.000 1.522 0.000
time: 2.284;  p: 0.000 1.738 0.200;  v: 0.000 1.523 0.000
time: 2.285;  p: 0.000 1.740 0.200;  v: 0.000 1.523 0.000
time: 2.286;  p: 0.000 1.741 0.200;  v: 0.000 1.524 0.000
time: 2.287;  p: 0.000 1.743 0.200;  v: 0.000 1.525 0.000
time: 2.288;  p: 0.000 1.744 0.200;  v: 0.000 1.525 0.000
time: 2.289;  p: 0.000 1.746 0.200;  v: 0.000 1.526 0.000
time: 2.290;  p: 0.000 1.747 0.200;  v: 0.000 1.527 0.000
time: 2.291;  p: 0.000 1.749 0.200;  v: 0.000 1.527 0.000
time: 2.292;  p: 0.000 1.750 0.200;  v: 0.000 1.528 0.000
time: 2.293;  p: 0.000 1.752 0.200;  v: 0.000 1.529 0.000
time: 2.294;  p: 0.000 1.753 0.200;  v: 0.000 1.529 0.000
time: 2.295;  p: 0.000 1.755 0.200;  v: 0.000 1.530 0.000
time: 2.296;  p: 0.000 1.756 0.200;  v: 0.000 1.531 0.000
time: 2.297;  p: 0.000 1.758 0.200;  v: 0.000 1.531 0.000
time: 2.298;  p: 0.000 1.760 0.200;  v: 0.000 1.532 0.000
time: 2.299;  p: 0.000 1.761 0.200;  v: 0.000 1.533 0.000
time: 2.300;  p: 0.000 1.763 0.200;  v: 0.000 1.533 0.000
time: 2.301;  p: 0.000 1.764 0.200;  v: 0.000 1.534 0.000
time: 2.302;  p: 0.000 1.766 0.200;  v: 0.000 1.535 0.000
time: 2.303;  p: 0.000 1.767 0.200;  v: 0.000 1.535 0.000
time: 2.304;  p: 0.000 1.769 0.200;  v: 0.000 1.536 0.000
time: 2.305;  p: 0.000 1.770 0.200;  v: 0.000 1.537 0.000
time: 2.306;  p: 0.000 1.772 0.200;  v: 0.000 1.537 0.000
time: 2.307;  p: 0.000 1.773 0.200;  v: 0.000 1.538 0.000
time: 2.308;  p: 0.000 1.775 0.200;  v: 0.000 1.539 0.000
time: 2.309;  p: 0.000 1.776 0.200;  v: 0.000 1.539 0.000
time: 2.310;  p: 0.000 1.778 0.200;  v: 0.000 1.540 0.000
time: 2.311;  p: 0.000 1.779 0.200;  v: 0.000 1.541 0.000
time: 2.312;  p: 0.000 1.781 0.200;  v: 0.000 1.541 0.000
time: 2.313;  p: 0.000 1.783 0.200;  v: 0.000 1.542 0.000
time: 2.314;  p: 0.000 1.784 0.200;  v: 0.000 1.543 0.000
time: 2.315;  p: 0.000 1.786 0.200;  v: 0.000 1.543 0.000
time: 2.316;  p: 0.000 1.787 0.200;  v: 0.000 1.544 0.000
time: 2.317;  p: 0.000 1.789 0.200;  v: 0.000 1.545 0.000
time: 2.318;  p: 0.000 1.790 0.200;  v: 0.000 1.545 0.000
time: 2.319;  p: 0.000 1.792 0.200;  v: 0.000 1.546 0.000
time: 2.320;  p: 0.000 1.793 0.200;  v: 0.000 1.547 0.000
time: 2.321;  p: 0.000 1.795 0.200;  v: 0.000 1.547 0.000
time: 2.322;  p: 0.000 1.796 0.200;  v: 0.000 1.548 0.000
time: 2.323;  p: 0.000 1.798 0.200;  v: 0.000 1.549 0.000
time: 2.324;  p: 0.000 1.800 0.200;  v: 0.000 1.549 0.000
time: 2.325;  p: 0.000 1.801 0.200;  v: 0.000 1.550 0.000
time: 2.326;  p: 0.000 1.803 0.200;  v: 0.000 1.551 0.000
time: 2.327;  p: 0.000 1.804 0.200;  v: 0.000 1.551 0.000
time: 2.328;  p: 0.000 1.806 0.200;  v: 0.000 1.552 0.000
time: 2.329;  p: 0.000 1.807 0.200;  v: 0.000 1.553 0.000
time: 2.330;  p: 0.000 1.809 0.200;  v: 0.000 1.553 0.000
time: 2.331;  p: 0.000 1.810 0.200;  v: 0.000 1.554 0.000
time: 2.332;  p: 0.000 1.812 0.200;  v: 0.000 1.555 0.000
time: 2.333;  p: 0.000 1.814 0.200;  v: 0.000 1.555 0.000
time: 2.334;  p: 0.000 1.815 0.200;  v: 0.000 1.556 0.000
time: 2.335;  p: 0.000 1.817 0.200;  v: 0.000 1.557 0.000
time: 2.336;  p: 0.000 1.818 0.200;  v: 0.000 1.557 0.000
time: 2.337;  p: 0.000 1.820 0.200;  v: 0.000 1.558 0.000
time: 2.338;  p: 0.000 1.821 0.200;  v: 0.000 1.559 0.000
time: 2.339;  p: 0.000 1.823 0.200;  v: 0.000 1.559 0.000
time: 2.340;  p: 0.000 1.824 0.200;  v: 0.000 1.560 0.000
time: 2.341;  p: 0.000 1.826 0.200;  v: 0.000 1.561 0.000
time: 2.342;  p: 0.000 1.828 0.200;  v: 0.000 1.561 0.000
time: 2.343;  p: 0.000 1.829 0.200;  v: 0.000 1.562 0.000
time: 2.344;  p: 0.000 1.831 0.200;  v: 0.000 1.563 0.000
time: 2.345;  p: 0.000 1.832 0.200;  v: 0.000 1.563 0.000
time: 2.346;  p: 0.000 1.834 0.200;  v: 0.000 1.564 0.000
time: 2.347;  p: 0.000 1.835 0.200;  v: 0.000 1.565 0.000
time: 2.348;  p: 0.000 1.837 0.200;  v: 0.000 1.565 0.000
time: 2.349;  p: 0.000 1.838 0.200;  v: 0.000 1.566 0.000
time: 2.350;  p: 0.000 1.840 0.200;  v: 0.000 1.567 0.000
time: 2.351;  p: 0.000 1.842 0.200;  v: 0.000 1.567 0.000
time: 2.352;  p: 0.000 1.843 0.200;  v: 0.000 1.568 0.000
time: 2.353;  p: 0.000 1.845 0.200;  v: 0.000 1.569 0.000
time: 2.354;  p: 0.000 1.846 0.200;  v: 0.000 1.569 0.000
time: 2.355;  p: 0.000 1.848 0.200;  v: 0.000 1.570 0.000
time: 2.356;  p: 0.000 1.849 0.200;  v: 0.000 1.571 0.000
time: 2.357;  p: 0.000 1.851 0.200;  v: 0.000 1.571 0.000
time: 2.358;  p: 0.000 1.853 0.200;  v: 0.000 1.572 0.000
time: 2.359;  p: 0.000 1.854 0.200;  v: 0.000 1.573 0.000
time: 2.360;  p: 0.000 1.856 0.200;  v: 0.000 1.573 0.000
time: 2.361;  p: 0.000 1.857 0.200;  v: 0.000 1.574 0.000
time: 2.362;  p: 0.000 1.859 0.200;  v: 0.000 1.575 0.000
time: 2.363;  p: 0.000 1.860 0.200;  v: 0.000 1.575 0.000
time: 2.364;  p: 0.000 1.862 0.200;  v: 0.000 1.576 0.000
time: 2.365;  p: 0.000 1.864 0.200;  v: 0.000 1.577 0.000
time: 2.366;  p: 0.000 1.865 0.200;  v: 0.000 1.577 0.000
time: 2.367;  p: 0.000 1.867 0.200;  v: 0.000 1.578 0.000
time: 2.368;  p: 0.000 1.868 0.200;  v: 0.000 1.579 0.000
time: 2.369;  p: 0.000 1.870 0.200;  v: 0.000 1.579 0.000
time: 2.370;  p: 0.000 1.872 0.200;  v: 0.000 1.580 0.000
time: 2.371;  p: 0.000 1.873 0.200;  v: 0.000 1.581 0.000
time: 2.372;  p: 0.000 1.875 0.200;  v: 0.000 1.581 0.000
time: 2.373;  p: 0.000 1.876 0.200;  v: 0.000 1.582 0.000
time: 2.374;  p: 0.000 1.878 0.200;  v: 0.000 1.583 0.000
time: 2.375;  p: 0.000 1.879 0.200;  v: 0.000 1.583 0.000
time: 2.376;  p: 0.000 1.881 0.200;  v: 0.000 1.584 0.000
time: 2.377;  p: 0.000 1.883 0.200;  v: 0.000 1.585 0.000
time: 2.378;  p: 0.000 1.884 0.200;  v: 0.000 1.585 0.000
time: 2.379;  p: 0.000 1.886 0.200;  v: 0.000 1.586 0.000
time: 2.380;  p: 0.000 1.887 0.200;  v: 0.000 1.587 0.000
time: 2.381;  p: 0.000 1.889 0.200;  v: 0.000 1.587 0.000
time: 2.382;  p: 0.000 1.891 0.200;  v: 0.000 1.588 0.000
time: 2.383;  p: 0.000 1.892 0.200;  v: 0.000 1.589 0.000
time: 2.384;  p: 0.000 1.894 0.200;  v: 0.000 1.589 0.000
time: 2.385;  p: 0.000 1.895 0.200;  v: 0.000 1.590 0.000
time: 2.386;  p: 0.000 1.897 0.200;  v: 0.000 1.591 0.000
time: 2.387;  p: 0.000 1.898 0.200;  v: 0.000 1.591 0.000
time: 2.388;  p: 0.000 1.900 0.200;  v: 0.000 1.592 0.000
time: 2.389;  p: 0.000 1.902 0.200;  v: 0.000 1.593 0.000
time: 2.390;  p: 0.000 1.903 0.200;  v: 0.000 1.593 0.000
time: 2.391;  p: 0.000 1.905 0.200;  v: 0.000 1.594 0.000
time: 2.392;  p: 0.000 1.906 0.200;  v: 0.000 1.595 0.000
time: 2.393;  p: 0.000 1.908 0.200;  v: 0.000 1.595 0.000
time: 2.394;  p: 0.000 1.910 0.200;  v: 0.000 1.596 0.000
time: 2.395;  p: 0.000 1.911 0.200;  v: 0.000 1.597 0.000
time: 2.396;  p: 0.000 1.913 0.200;  v: 0.000 1.597 0.000
time: 2.397;  p: 0.000 1.914 0.200;  v: 0.000 1.598 0.000
time: 2.398;  p: 0.000 1.916 0.200;  v: 0.000 1.599 0.000
time: 2.399;  p: 0.000 1.918 0.200;  v: 0.000 1.599 0.000
time: 2.400;  p: 0.000 1.919 0.200;  v: 0.000 1.600 0.000
time: 2.401;  p: 0.000 1.921 0.200;  v: 0.000 1.601 0.000
time: 2.402;  p: 0.000 1.922 0.200;  v: 0.000 1.601 0.000
time: 2.403;  p: 0.000 1.924 0.200;  v: 0.000 1.602 0.000
time: 2.404;  p: 0.000 1.926 0.200;  v: 0.000 1.603 0.000
time: 2.405;  p: 0.000 1.927 0.200;  v: 0.000 1.603 0.000
time: 2.406;  p: 0.000 1.929 0.200;  v: 0.000 1.604 0.000
time: 2.407;  p: 0.000 1.930 0.200;  v: 0.000 1.605 0.000
time: 2.408;  p: 0.000 1.932 0.200;  v: 0.000 1.605 0.000
time: 2.409;  p: 0.000 1.934 0.200;  v: 0.000 1.606 0.000
time: 2.410;  p: 0.000 1.935 0.200;  v: 0.000 1.607 0.000
time: 2.411;  p: 0.000 1.937 0.200;  v: 0.000 1.607 0.000
time: 2.412;  p: 0.000 1.938 0.200;  v: 0.000 1.608 0.000
time: 2.413;  p: 0.000 1.940 0.200;  v: 0.000 1.609 0.000
time: 2.414;  p: 0.000 1.942 0.200;  v: 0.000 1.609 0.000
time: 2.415;  p: 0.000 1.943 0.200;  v: 0.000 1.610 0.000
time: 2.416;  p: 0.000 1.945 0.200;  v: 0.000 1.611 0.000
time: 2.417;  p: 0.000 1.946 0.200;  v: 0.000 1.611 0.000
time: 2.418;  p: 0.000 1.948 0.200;  v: 0.000 1.612 0.000
time: 2.419;  p: 0.000 1.950 0.200;  v: 0.000 1.613 0.000
time: 2.420;  p: 0.000 1.951 0.200;  v: 0.000 1.613 0.000
time: 2.421;  p: 0.000 1.953 0.200;  v: 0.000 1.614 0.000
time: 2.422;  p: 0.000 1.955 0.200;  v: 0.000 1.615 0.000
time: 2.423;  p: 0.000 1.956 0.200;  v: 0.000 1.615 0.000
time: 2.424;  p: 0.000 1.958 0.200;  v: 0.000 1.616 0.000
time: 2.425;  p: 0.000 1.959 0.200;  v: 0.000 1.617 0.000
time: 2.426;  p: 0.000 1.961 0.200;  v: 0.000 1.617 0.000
time: 2.427;  p: 0.000 1.963 0.200;  v: 0.000 1.618 0.000
